Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
"Crouching Tiger, Hidden Dragon",PS2,2003.0,Action,Ubisoft,0.06,0.05,0.0,0.02,0.13,0.48,26.0,0.37,6.0,Light Weight,3.0
Final Fantasy XIV: Heavensward,PS4,2015.0,Action,Square Enix,0.0,0.06,0.06,0.01,0.13,0.86,20.0,0.76,225.0,Square Enix,3.0
Secret Agent Clank,PSP,2008.0,Platform,Sony Computer Entertainment,0.04,0.03,0.04,0.02,0.13,0.72,56.0,0.78,35.0,High Impact Games,2.0
Whiplash,PS2,2003.0,Racing,Eidos Interactive,0.06,0.05,0.0,0.02,0.13,0.66,32.0,0.8699999999999999,15.0,Crystal Dynamics,3.0
Watch Dogs,WiiU,2014.0,Action,Ubisoft,0.07,0.05,0.0,0.01,0.13,0.62,15.0,0.64,162.0,Ubisoft Romania,4.0
BlazBlue: Continuum Shift II,PSP,2011.0,Fighting,PQube,0.03,0.02,0.07,0.01,0.13,0.77,8.0,0.6799999999999999,10.0,Arc System Works,3.0
Summon Night: Twin Age,DS,2007.0,Role-Playing,Banpresto,0.07,0.0,0.05,0.01,0.13,0.73,21.0,0.72,11.0,Flight-Plan,2.0
Spider-Man: Battle for New York,DS,2006.0,Platform,Activision,0.12,0.0,0.0,0.01,0.13,0.68,13.0,0.6900000000000001,8.0,Torus Games,2.0
Game Party: Champions,WiiU,2012.0,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0.0,0.01,0.13,0.24,8.0,0.35,21.0,"Phosphor Games Studio, LLC",0.0
Otogi: Myth of Demons,XB,2002.0,Action,Sega,0.08,0.02,0.03,0.0,0.13,0.8,40.0,0.85,28.0,From Software,3.0
Alter Echo,PS2,2003.0,Shooter,THQ,0.06,0.05,0.0,0.02,0.13,0.62,26.0,0.7,9.0,Outrage Games,3.0
Green Lantern: Rise of the Manhunters,3DS,2011.0,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0.0,0.01,0.13,0.42,6.0,0.39,7.0,Griptonite Games,2.0
Puzzle de Harvest Moon,DS,2007.0,Puzzle,Natsume,0.12,0.0,0.0,0.01,0.13,0.41,5.0,0.63,4.0,Platinum Egg,0.0
Shin Megami Tensei: Digital Devil Saga,PS2,2004.0,Role-Playing,Ghostlight,0.06,0.05,0.0,0.02,0.13,0.78,42.0,0.82,48.0,Atlus Co.,4.0
Deception IV: Blood Ties,PSV,2014.0,Action,Tecmo Koei,0.02,0.02,0.07,0.01,0.13,0.67,19.0,0.75,61.0,Koei Tecmo Games,4.0
Rango: The Video Game,X360,2011.0,Action,Electronic Arts,0.06,0.06,0.0,0.01,0.13,0.68,25.0,0.8,9.0,Behaviour Interactive,2.0
One Piece: Unlimited World Red,PSV,2014.0,Action,Namco Bandai Games,0.03,0.04,0.04,0.02,0.13,0.67,4.0,0.78,25.0,Ganbarion,3.0
Cabela's Dangerous Hunts 2009,PS3,2008.0,Sports,Activision Value,0.12,0.0,0.0,0.01,0.13,0.39,6.0,0.18,10.0,FUN Labs,3.0
Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004.0,Action,Konami Digital Entertainment,0.1,0.03,0.0,0.0,0.13,0.48,20.0,0.5599999999999999,8.0,Konami,3.0
Tom Clancy's Splinter Cell: Double Agent,Wii,2006.0,Action,Ubisoft,0.1,0.01,0.0,0.01,0.13,0.61,12.0,0.74,16.0,Ubisoft Shanghai,4.0
Eat Lead: The Return of Matt Hazard,PS3,2009.0,Shooter,D3Publisher,0.09,0.02,0.0,0.01,0.13,0.51,38.0,0.65,21.0,Vicious Cycle,3.0
Backyard Baseball,GC,2003.0,Sports,Infogrames,0.1,0.03,0.0,0.0,0.13,0.7,4.0,0.9400000000000001,5.0,Humongous Entertainment,0.0
Star Wars: Lethal Alliance,PSP,2006.0,Action,Ubisoft,0.11,0.01,0.0,0.01,0.13,0.61,31.0,0.7,7.0,Ubisoft Montreal,3.0
Naruto Shippuden: Kizuna Drive,PSP,2010.0,Action,Namco Bandai Games,0.04,0.02,0.05,0.01,0.13,0.57,22.0,0.5,6.0,Premium Agency,3.0
Sega GT,DC,2000.0,Racing,Sega,0.0,0.0,0.13,0.0,0.13,0.84,25.0,0.77,11.0,TOSE,0.0
Steel Battalion: Heavy Armor,X360,2012.0,Misc,Capcom,0.08,0.02,0.02,0.01,0.13,0.38,58.0,0.24,92.0,From Software,4.0
Green Lantern: Rise of the Manhunters,X360,2011.0,Action,Warner Bros. Interactive Entertainment,0.07,0.04,0.0,0.01,0.13,0.59,17.0,0.72,23.0,Double Helix Games,3.0
Legends of Wrestling,GC,2002.0,Fighting,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.13,0.5,18.0,0.6799999999999999,4.0,Acclaim,3.0
All-Star Baseball 2004,XB,2003.0,Sports,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.13,0.74,20.0,0.8400000000000001,7.0,Acclaim,0.0
Dokapon Kingdom,Wii,2008.0,Role-Playing,Sting,0.12,0.0,0.0,0.01,0.13,0.73,11.0,0.8300000000000001,17.0,Sting,2.0
Onechanbara: Bikini Samurai Squad,X360,2006.0,Action,D3Publisher,0.11,0.01,0.0,0.01,0.13,0.39,39.0,0.64,55.0,Tamsoft,4.0
Portal Runner,PS2,2001.0,Platform,3DO,0.06,0.05,0.0,0.02,0.13,0.53,18.0,0.67,6.0,3DO,0.0
Warriors Orochi 2,PS2,2008.0,Action,Tecmo Koei,0.06,0.05,0.0,0.02,0.13,0.52,9.0,0.85,13.0,Omega Force,3.0
Hyperdevotion Noire: Goddess Black Heart,PSV,2014.0,Role-Playing,Idea Factory,0.04,0.01,0.06,0.02,0.13,0.68,24.0,0.71,36.0,Sting,3.0
Spartan: Total Warrior,XB,2005.0,Action,Sega,0.1,0.03,0.0,0.0,0.13,0.73,36.0,0.8800000000000001,12.0,Creative Assembly,4.0
City Crisis,PS2,2001.0,Simulation,Take-Two Interactive,0.06,0.05,0.0,0.02,0.13,0.63,20.0,0.62,5.0,Syscom,0.0
Advent Rising,XB,2005.0,Action,THQ,0.1,0.03,0.0,0.0,0.13,0.68,50.0,0.75,68.0,GlyphX Games,3.0
NBA 2K13,WiiU,2012.0,Sports,Take-Two Interactive,0.07,0.04,0.0,0.01,0.13,0.85,17.0,0.7,43.0,Visual Concepts,0.0
7 Wonders of the Ancient World,DS,2007.0,Puzzle,Funsta,0.1,0.01,0.0,0.01,0.13,0.6,7.0,0.8300000000000001,48.0,Hot Lava Games,0.0
X-Men: Next Dimension,GC,2002.0,Fighting,Activision,0.1,0.03,0.0,0.0,0.13,0.63,17.0,0.82,11.0,Exakt,3.0
Dynasty Warriors 5 Empires,X360,2006.0,Action,Tecmo Koei,0.11,0.01,0.0,0.01,0.13,0.61,40.0,0.82,19.0,Omega Force,3.0
Burnout,XB,2002.0,Racing,Acclaim Entertainment,0.09,0.03,0.0,0.0,0.13,0.75,13.0,0.6599999999999999,12.0,Criterion Games,0.0
Baroque,PS2,2007.0,Role-Playing,Rising Star Games,0.05,0.04,0.02,0.01,0.13,0.6,6.0,0.8800000000000001,44.0,Sting,3.0
Jurassic: The Hunted,X360,2009.0,Shooter,Activision,0.12,0.0,0.0,0.01,0.13,0.6,4.0,0.72,21.0,Activision,3.0
Hour of Victory,X360,2007.0,Shooter,Midway Games,0.1,0.01,0.0,0.01,0.13,0.37,33.0,0.3,40.0,Nfusion,3.0
Indianapolis 500 Legends,Wii,2007.0,Racing,Destineer,0.12,0.0,0.0,0.01,0.13,0.47,10.0,0.67,7.0,Torus Games,0.0
Crash Tag Team Racing,XB,2005.0,Racing,Vivendi Games,0.09,0.03,0.0,0.0,0.13,0.69,17.0,0.78,11.0,Radical Entertainment,2.0
Freedom Fighters,GC,2003.0,Shooter,Electronic Arts,0.1,0.03,0.0,0.0,0.13,0.83,15.0,0.78,12.0,Io Interactive,3.0
Mega Man X Collection,GC,2006.0,Misc,Capcom,0.1,0.03,0.0,0.0,0.13,0.75,23.0,0.9199999999999999,12.0,Capcom,0.0
Quantum Redshift,XB,2002.0,Racing,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.13,0.7,21.0,0.8099999999999999,15.0,Curly Monsters,3.0
Smash Court Tennis Pro Tournament 2,PS2,2004.0,Sports,Sony Computer Entertainment,0.06,0.05,0.0,0.02,0.13,0.74,41.0,0.9099999999999999,12.0,Namco,0.0
Brothers in Arms: Double Time,Wii,2008.0,Shooter,Ubisoft,0.11,0.0,0.0,0.01,0.13,0.45,13.0,0.6599999999999999,17.0,Gearbox Software,4.0
Armed and Dangerous,XB,2003.0,Shooter,LucasArts,0.09,0.03,0.0,0.0,0.13,0.79,41.0,0.72,15.0,Planet Moon Studios,3.0
Project CARS,PC,2015.0,Racing,Slightly Mad Studios,0.0,0.12,0.0,0.01,0.13,0.83,48.0,0.71,418.0,Slightly Mad Studios,0.0
Teenage Mutant Ninja Turtles: Arcade Attack,DS,2009.0,Action,Ubisoft,0.12,0.0,0.0,0.01,0.13,0.36,8.0,0.48,4.0,Ubisoft,2.0
Just Cause 2,PC,2010.0,Action,Square Enix,0.0,0.1,0.0,0.02,0.12,0.84,33.0,0.77,838.0,Avalanche Studios,4.0
Crush3D,3DS,2012.0,Platform,Sega,0.07,0.04,0.0,0.01,0.12,0.71,32.0,0.74,16.0,Zoe Mode,2.0
NeverDead,PS3,2012.0,Shooter,Konami Digital Entertainment,0.06,0.04,0.01,0.02,0.12,0.5,32.0,0.47000000000000003,47.0,Rebellion,4.0
Mega Man X: Command Mission,GC,2004.0,Role-Playing,Capcom,0.1,0.02,0.0,0.0,0.12,0.67,21.0,0.73,12.0,Capcom,0.0
Need for Speed: ProStreet,DS,2007.0,Racing,Electronic Arts,0.11,0.01,0.0,0.01,0.12,0.74,8.0,0.74,10.0,Exient Entertainment,0.0
DiRT Rally,XOne,2016.0,Racing,Codemasters,0.04,0.08,0.0,0.01,0.12,0.86,17.0,0.8,60.0,Codemasters,0.0
NHL 2K7,PS3,2006.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,0.79,24.0,0.6599999999999999,5.0,Kush Games,2.0
Worms 3D,PS2,2003.0,Strategy,Sega,0.06,0.05,0.0,0.02,0.12,0.7,31.0,0.78,22.0,Team 17,3.0
Gladiator Begins,PSP,2010.0,Action,PQube,0.05,0.01,0.05,0.01,0.12,0.59,9.0,0.8,14.0,Acquire,4.0
Sleeping Dogs,PC,2012.0,Action,Square Enix ,0.06,0.05,0.0,0.01,0.12,0.81,23.0,0.82,1209.0,United Front Games,4.0
Impossible Mission,DS,2007.0,Platform,System 3 Arcade Software,0.11,0.0,0.0,0.01,0.12,0.61,8.0,0.48,6.0,System 3,0.0
Strikers 1945,PS,1998.0,Shooter,Midas Interactive Entertainment,0.07,0.05,0.0,0.01,0.12,0.63,5.0,0.82,6.0,Psikyo,0.0
Pryzm Chapter One: The Dark Unicorn,PS2,2002.0,Adventure,TDK Mediactive,0.06,0.05,0.0,0.02,0.12,0.59,8.0,0.52,6.0,Digital Illusions,3.0
Eat Lead: The Return of Matt Hazard,X360,2009.0,Shooter,D3Publisher,0.1,0.01,0.0,0.01,0.12,0.53,53.0,0.7,27.0,Vicious Cycle,3.0
Guilty Gear X,PS2,2001.0,Fighting,Sammy Corporation,0.06,0.05,0.0,0.02,0.12,0.79,15.0,0.78,16.0,Arc System Works,3.0
Obscure: The Aftermath,Wii,2008.0,Action,Playlogic Game Factory,0.11,0.0,0.0,0.01,0.12,0.53,19.0,0.8099999999999999,14.0,Hydravision,4.0
Disney's PK: Out of the Shadows,PS2,2002.0,Platform,Ubisoft,0.06,0.05,0.0,0.02,0.12,0.49,14.0,0.5,4.0,Ubisoft,0.0
Record of Agarest War Zero,PS3,2010.0,Strategy,Ghostlight,0.09,0.0,0.03,0.01,0.12,0.5,8.0,0.67,37.0,Compile Heart,3.0
Rocksmith,PC,2011.0,Misc,Unknown,0.06,0.04,0.0,0.01,0.12,0.78,5.0,0.8099999999999999,57.0,Ubisoft,3.0
Conception II: Children of the Seven Stars,3DS,2013.0,Role-Playing,Screenlife,0.09,0.0,0.03,0.01,0.12,0.62,11.0,0.77,44.0,Spike,4.0
Puzzle Quest: Challenge of the Warlords,PS2,2007.0,Puzzle,D3Publisher,0.06,0.05,0.0,0.02,0.12,0.78,11.0,0.7,6.0,Infinite Interactive,2.0
Chessmaster: The Art of Learning,PSP,2008.0,Misc,Ubisoft,0.11,0.0,0.0,0.01,0.12,0.64,4.0,0.8400000000000001,18.0,Ubisoft,0.0
Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005.0,Role-Playing,Tecmo Koei,0.06,0.05,0.0,0.02,0.12,0.77,41.0,0.73,12.0,Nippon Ichi Software,3.0
Lemony Snicket's A Series of Unfortunate Events,XB,2004.0,Platform,Activision,0.09,0.03,0.0,0.0,0.12,0.7,17.0,0.72,5.0,Activision,0.0
Neopets Petpet Adventures: The Wand of Wishing,PSP,2006.0,Adventure,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12,0.66,21.0,0.77,6.0,SCEA,0.0
Bomberman Party Edition,PS,1998.0,Puzzle,Virgin Interactive,0.07,0.05,0.0,0.01,0.12,0.79,6.0,0.8300000000000001,6.0,Metro,0.0
Ice Age: Dawn of the Dinosaurs,X360,2009.0,Action,Activision,0.09,0.02,0.0,0.01,0.12,0.68,28.0,0.75,6.0,Activision,2.0
Star Trek: Conquest,Wii,2007.0,Strategy,Bethesda Softworks,0.11,0.01,0.0,0.01,0.12,0.49,18.0,0.49000000000000005,11.0,4J Studios,0.0
Major League Baseball 2K8 Fantasy All-Stars,DS,2008.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,0.59,8.0,0.7,6.0,Deep Fried Entertainment,0.0
Madden NFL 06,DS,2005.0,Sports,Electronic Arts,0.11,0.0,0.0,0.01,0.12,0.66,9.0,0.63,12.0,Exient Entertainment,0.0
Red Faction II,XB,2003.0,Shooter,THQ,0.09,0.03,0.0,0.0,0.12,0.74,20.0,0.58,11.0,Outrage Games,4.0
Voodoo Vince,XB,2003.0,Platform,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.12,0.73,38.0,0.8400000000000001,22.0,Beep Industries,3.0
Everybody Dance,PS3,2011.0,Misc,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12,0.66,5.0,0.6799999999999999,8.0,SCEE,3.0
Blackwater,X360,2011.0,Shooter,505 Games,0.09,0.02,0.0,0.01,0.12,0.37,12.0,0.45,14.0,Zombie Studios,3.0
Tom Clancy's Ghost Recon,Wii,2010.0,Shooter,Ubisoft,0.1,0.01,0.0,0.01,0.12,0.46,21.0,0.6799999999999999,8.0,Next Level Games,3.0
Chase: Hollywood Stunt Driver,XB,2002.0,Racing,BAM! Entertainment,0.09,0.03,0.0,0.0,0.12,0.6,14.0,0.74,5.0,I-Imagine,3.0
Thor: God of Thunder,DS,2011.0,Action,Sega,0.08,0.03,0.0,0.01,0.12,0.64,18.0,0.72,9.0,WayForward,2.0
The X Files: Resist or Serve,PS2,2004.0,Adventure,Vivendi Games,0.06,0.05,0.0,0.02,0.12,0.67,31.0,0.8400000000000001,8.0,Black Ops Entertainment,4.0
Touch My Katamari ,PSV,2011.0,Puzzle,Namco Bandai Games,0.07,0.03,0.0,0.02,0.12,0.69,41.0,0.74,51.0,Bandai Namco Games,2.0
PixelJunk Monsters Deluxe,PSP,2010.0,Strategy,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12,0.86,27.0,0.79,32.0,Q-Games,0.0
Curious George,PS2,2006.0,Action,Namco Bandai Games,0.06,0.05,0.0,0.02,0.12,0.53,13.0,0.77,6.0,Monkey Bar Games,0.0
Killer is Dead,X360,2013.0,Action,Deep Silver,0.08,0.02,0.01,0.01,0.12,0.64,38.0,0.72,144.0,Grasshopper Manufacture,4.0
Don Bradman Cricket 14,PS4,2015.0,Sports,Tru Blu Entertainment,0.01,0.09,0.0,0.02,0.12,0.76,4.0,0.74,19.0,Big Ant Studios,0.0
Megamind: Ultimate Showdown,X360,2010.0,Action,THQ,0.07,0.04,0.0,0.01,0.12,0.33,7.0,0.43,6.0,THQ Australia,2.0
Zathura,PS2,2005.0,Adventure,Take-Two Interactive,0.06,0.05,0.0,0.02,0.12,0.43,16.0,0.2,5.0,High Voltage Software,2.0
Mytran Wars,PSP,2009.0,Strategy,Deep Silver,0.08,0.02,0.0,0.02,0.12,0.68,16.0,0.8800000000000001,4.0,Stormregion,3.0
NCIS,PS3,2011.0,Adventure,Ubisoft,0.07,0.04,0.0,0.02,0.12,0.5,4.0,0.4,4.0,Ubisoft,3.0
Undead Knights,PSP,2009.0,Action,Ubisoft Annecy,0.05,0.0,0.06,0.01,0.12,0.63,27.0,0.8,13.0,Now Production,4.0
Ninja Reflex,Wii,2008.0,Action,Electronic Arts,0.11,0.0,0.0,0.01,0.12,0.49,26.0,0.6,11.0,Sanzaru Games,2.0
Cel Damage,XB,2001.0,Racing,Electronic Arts,0.09,0.03,0.0,0.0,0.12,0.65,24.0,0.8400000000000001,7.0,Pseudo Interactive,3.0
Supremacy MMA,PS3,2011.0,Fighting,505 Games,0.07,0.03,0.0,0.02,0.12,0.47,17.0,0.65,4.0,Kung Fu Factory,4.0
Lunar: Dragon Song,DS,2005.0,Role-Playing,Rising Star Games,0.11,0.0,0.0,0.01,0.12,0.59,30.0,0.62,17.0,"Game Arts, Japan Art Media (JAM)",2.0
Breakdown,XB,2004.0,Adventure,Electronic Arts,0.09,0.03,0.0,0.0,0.12,0.71,62.0,0.82,17.0,Namco,4.0
Venetica,PS3,2010.0,Role-Playing,DTP Entertainment,0.07,0.03,0.0,0.01,0.12,0.47,14.0,0.65,6.0,Deck 13,3.0
Looney Tunes: Sheep Raider,PS,2001.0,Platform,Infogrames,0.07,0.05,0.0,0.01,0.12,0.72,12.0,0.8800000000000001,25.0,Infogrames,0.0
Geometry Wars: Galaxies,Wii,2007.0,Shooter,Vivendi Games,0.11,0.0,0.0,0.01,0.12,0.8,55.0,0.82,26.0,Kuju Entertainment,0.0
Conduit 2,Wii,2011.0,Shooter,Sega,0.07,0.04,0.0,0.01,0.12,0.64,51.0,0.76,60.0,High Voltage Software,3.0
Rise of the Tomb Raider,PC,2016.0,Adventure,Square Enix,0.0,0.11,0.0,0.01,0.12,0.86,45.0,0.79,915.0,"Crystal Dynamics, Nixxes Software",4.0
X2: Wolverine's Revenge,GC,2003.0,Platform,Activision,0.09,0.02,0.0,0.0,0.12,0.62,21.0,0.6599999999999999,8.0,GenePool,3.0
Hatsune Miku: Project Diva X,PSV,2016.0,Misc,Sega,0.01,0.0,0.1,0.0,0.12,0.83,5.0,0.8,22.0,Sega,3.0
Godzilla Unleashed: Double Smash,DS,2007.0,Action,Atari,0.11,0.0,0.0,0.01,0.12,0.28,18.0,0.49000000000000005,8.0,Santa Cruz Games,0.0
Dishonored 2,PC,2016.0,Action,Bethesda Softworks,0.04,0.07,0.0,0.01,0.12,0.86,37.0,0.6,383.0,Arkane Studios,4.0
Street Hoops,GC,2002.0,Sports,Unknown,0.09,0.02,0.0,0.0,0.12,0.56,9.0,0.73,7.0,Black Ops Entertainment,3.0
NPPL: Championship Paintball 2009,X360,2008.0,Shooter,Activision Value,0.1,0.01,0.0,0.01,0.12,0.44,9.0,0.73,9.0,FUN Labs,2.0
Atelier Annie: Alchemists of Sera Island,DS,2009.0,Role-Playing,Gust,0.08,0.0,0.03,0.01,0.12,0.7,11.0,0.67,15.0,Gust,2.0
WRC: FIA World Rally Championship,X360,2005.0,Racing,Black Bean Games,0.0,0.1,0.0,0.02,0.12,0.66,24.0,0.6,4.0,Milestone S.r.l,2.0
WWE SmackDown vs Raw 2008,DS,2007.0,Fighting,THQ,0.11,0.0,0.0,0.01,0.12,0.61,12.0,0.6599999999999999,13.0,Amaze Entertainment,3.0
Godzilla: Destroy All Monsters Melee,XB,2002.0,Fighting,Unknown,0.09,0.03,0.0,0.0,0.12,0.71,20.0,0.6799999999999999,8.0,"Pipeworks Software, Inc.",3.0
College Hoops 2K6,X360,2006.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,0.7,17.0,0.73,11.0,2K Sports,0.0
Fat Princess: Fistful of Cake,PSP,2010.0,Action,Sony Computer Entertainment,0.08,0.02,0.0,0.02,0.12,0.74,33.0,0.8699999999999999,25.0,SuperVillain Studios,3.0
Sonic Adventure 2,DC,2001.0,Platform,Sega,0.0,0.0,0.12,0.0,0.12,0.89,18.0,0.86,236.0,Sonic Team,0.0
Tony Hawk's Pro Skater 5,XOne,2015.0,Sports,Activision,0.09,0.02,0.0,0.01,0.12,0.39,18.0,0.21000000000000002,132.0,Robomodo,3.0
Gladiator: Sword of Vengeance,PS2,2003.0,Action,Acclaim Entertainment,0.06,0.05,0.0,0.02,0.12,0.65,19.0,0.58,8.0,Acclaim Studios Manchester,4.0
Rodea the Sky Soldier,WiiU,2015.0,Action,Nippon Ichi Software,0.08,0.02,0.01,0.01,0.12,0.45,31.0,0.65,81.0,"Prope, Kadokawa",2.0
Pinball Hall of Fame: The Williams Collection,X360,2009.0,Misc,Crave Entertainment,0.11,0.0,0.0,0.01,0.12,0.83,18.0,0.8300000000000001,16.0,Farsight Studios,2.0
Academy of Champions: Soccer,Wii,2009.0,Sports,Ubisoft,0.09,0.02,0.0,0.01,0.12,0.64,20.0,0.6799999999999999,14.0,Ubisoft Vancouver,0.0
Overlord: Raising Hell,PS3,2008.0,Action,Codemasters,0.07,0.03,0.0,0.02,0.12,0.72,35.0,0.77,27.0,4J Studios,3.0
Power Gig: Rise of the SixString,X360,2010.0,Misc,Unknown,0.11,0.0,0.0,0.01,0.12,0.36,20.0,0.21000000000000002,17.0,Seven45 Studios,3.0
NFL Head Coach,XB,2006.0,Sports,Electronic Arts,0.09,0.03,0.0,0.0,0.12,0.69,26.0,0.71,9.0,EA Tiburon,0.0
Onimusha: Blade Warriors,PS2,2003.0,Fighting,Capcom,0.06,0.05,0.0,0.02,0.12,0.65,33.0,0.6900000000000001,7.0,Capcom,3.0
Disney's Extreme Skate Adventure,GC,2003.0,Sports,Activision,0.09,0.02,0.0,0.0,0.12,0.76,18.0,0.76,5.0,Toys for Bob,0.0
NBA 2K2,GC,2002.0,Sports,Sega,0.09,0.02,0.0,0.0,0.12,0.9,13.0,0.8,4.0,Visual Concepts,0.0
Psychonauts,XB,2005.0,Platform,THQ,0.09,0.03,0.0,0.0,0.12,0.88,54.0,0.9,71.0,Double Fine Productions,3.0
Jeremy McGrath Supercross World,GC,2002.0,Racing,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.12,0.36,14.0,0.5599999999999999,5.0,Acclaim,0.0
Airborne Troops: Countdown to D-Day,PS2,2005.0,Shooter,Playlogic Game Factory,0.06,0.05,0.0,0.02,0.12,0.39,4.0,0.8099999999999999,9.0,WideScreen Games,3.0
The Sky Crawlers: Innocent Aces,Wii,2008.0,Simulation,Namco Bandai Games,0.08,0.02,0.01,0.01,0.12,0.74,42.0,0.79,13.0,Access Games,3.0
nail'd,PS3,2010.0,Racing,Deep Silver,0.08,0.02,0.0,0.02,0.12,0.66,36.0,0.62,13.0,Techland,2.0
Lost Magic,DS,2006.0,Role-Playing,Ubisoft,0.09,0.0,0.02,0.01,0.12,0.68,44.0,0.82,32.0,Taito Corporation,0.0
Marvel Avengers: Battle for Earth,WiiU,2012.0,Action,Ubisoft,0.06,0.04,0.0,0.01,0.12,0.5,10.0,0.5,25.0,Ubisoft Quebec,3.0
Alice: Madness Returns,PC,2011.0,Adventure,Electronic Arts,0.0,0.1,0.0,0.02,0.12,0.75,29.0,0.8400000000000001,559.0,Spicy Horse,4.0
Raiden IV,X360,2008.0,Shooter,Moss,0.1,0.0,0.01,0.01,0.12,0.63,4.0,0.78,10.0,Moss,2.0
Tom Clancy's Splinter Cell: Blacklist,WiiU,2013.0,Action,Ubisoft,0.04,0.07,0.0,0.01,0.12,0.75,5.0,0.78,148.0,Ubisoft Toronto,4.0
Phantasy Star Universe,X360,2006.0,Role-Playing,Sega,0.09,0.01,0.0,0.01,0.12,0.64,34.0,0.74,42.0,Sonic Team,3.0
Peggle: Dual Shot,DS,2009.0,Puzzle,PopCap Games,0.11,0.0,0.0,0.01,0.12,0.84,17.0,0.82,21.0,Q Entertainment,0.0
Spider-Man: Edge of Time,3DS,2011.0,Action,Activision,0.08,0.03,0.0,0.01,0.12,0.5,7.0,0.64,12.0,Beenox,3.0
Cruis'n,Wii,2007.0,Racing,Midway Games,0.1,0.01,0.0,0.01,0.12,0.25,7.0,0.37,18.0,Midway Studios - San Diego,0.0
Samurai Warriors 4-II,PS4,2015.0,Action,Tecmo Koei,0.03,0.02,0.06,0.01,0.12,0.73,26.0,0.73,24.0,Omega Force,3.0
Castlevania: Curse of Darkness,XB,2005.0,Action,Konami Digital Entertainment,0.09,0.03,0.0,0.0,0.12,0.74,26.0,0.7,13.0,Konami,4.0
Lost Planet 3,X360,2013.0,Shooter,Capcom,0.07,0.03,0.01,0.01,0.12,0.58,43.0,0.58,142.0,Spark Unlimited,3.0
Battles of Prince of Persia,DS,2005.0,Strategy,Ubisoft,0.1,0.01,0.0,0.01,0.12,0.64,16.0,0.77,14.0,Ubisoft Montreal,2.0
Turok: Evolution,GBA,2002.0,Shooter,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.12,0.72,8.0,0.7,5.0,RFX Interactive,3.0
Marvel Trading Card Game,DS,2007.0,Misc,Konami Digital Entertainment,0.11,0.0,0.0,0.01,0.12,0.61,17.0,0.49000000000000005,7.0,1st Playable Productions,3.0
Nightshade,PS2,2003.0,Action,Sega,0.06,0.04,0.0,0.01,0.12,0.68,39.0,0.77,20.0,Wow Entertainment,4.0
CSI: Crime Scene Investigation,XB,2004.0,Adventure,Ubisoft,0.09,0.03,0.0,0.0,0.12,0.45,14.0,0.73,4.0,369 Interactive,4.0
LEGO Batman 2: DC Super Heroes,WiiU,2013.0,Action,Warner Bros. Interactive Entertainment,0.04,0.06,0.0,0.01,0.12,0.77,7.0,0.73,31.0,TT Games,2.0
Buffy the Vampire Slayer: Chaos Bleeds,XB,2003.0,Action,Vivendi Games,0.09,0.03,0.0,0.0,0.12,0.73,26.0,0.8400000000000001,14.0,Eurocom Entertainment Software,3.0
Onechanbara: Bikini Zombie Slayers,Wii,2008.0,Action,D3Publisher,0.11,0.0,0.0,0.01,0.12,0.55,24.0,0.8,20.0,Tamsoft,4.0
Tropico 5,PC,2014.0,Simulation,Kalypso Media,0.02,0.09,0.0,0.01,0.12,0.75,51.0,0.7,351.0,Haemimont,3.0
Reality Fighters,PSV,2012.0,Fighting,Sony Computer Entertainment,0.05,0.05,0.0,0.02,0.12,0.54,39.0,0.38,30.0,Novarama,3.0
Dragon Ball: Origins,DS,2008.0,Action,Atari,0.08,0.02,0.0,0.01,0.12,0.78,18.0,0.75,15.0,Game Republic,3.0
FIFA 17,PC,2016.0,Sports,Electronic Arts,0.0,0.11,0.0,0.01,0.12,0.84,12.0,0.42000000000000004,160.0,"EA Sports, EA Vancouver",0.0
Armored Core: Verdict Day,PS3,2013.0,Simulation,From Software,0.0,0.0,0.12,0.0,0.12,0.66,18.0,0.74,28.0,From Software,3.0
Lost in Shadow,Wii,2010.0,Platform,Konami Digital Entertainment,0.09,0.0,0.01,0.01,0.12,0.68,38.0,0.8699999999999999,18.0,Hudson Soft,2.0
NHL 2K3,XB,2002.0,Sports,Sega,0.09,0.02,0.0,0.0,0.12,0.89,17.0,0.71,14.0,Treyarch,0.0
