Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales
Ride 2,XOne,2016.0,Racing,Milestone S.r.l,0.0,0.01,0.0,0.0
Ride 2,PC,2016.0,Racing,Milestone S.r.l,0.0,0.01,0.0,0.0
Art Academy: Home Studio,WiiU,2015.0,Misc,Nintendo,0.0,0.0,0.01,0.0
th!nk Logic Trainer,Wii,2009.0,Puzzle,Conspiracy Entertainment,0.01,0.0,0.0,0.0
Colin McRae Rally 04,PC,2004.0,Racing,Codemasters,0.0,0.01,0.0,0.0
"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",DS,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.01,0.0
Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken,DS,2009.0,Adventure,D3Publisher,0.0,0.0,0.01,0.0
Routes PE,PS2,2007.0,Adventure,Aqua Plus,0.0,0.0,0.01,0.0
Railfan,PS3,2006.0,Simulation,Ongakukan,0.0,0.0,0.01,0.0
SoniPro,3DS,2014.0,Adventure,imageepoch Inc.,0.0,0.0,0.01,0.0
Rugby World Cup 2015,PC,2015.0,Sports,Ubisoft,0.0,0.01,0.0,0.0
Akatsuki no Goei Trinity,PSP,2012.0,Adventure,5pb,0.0,0.0,0.01,0.0
Tropico 3: Gold Edition,PC,2010.0,Strategy,Kalypso Media,0.0,0.01,0.0,0.0
ESPN NBA 2Night 2002,XB,2002.0,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0
Virtua Quest,GC,2014.0,Role-Playing,Unknown,0.01,0.0,0.0,0.0
Icewind Dale II,PC,2002.0,Role-Playing,Interplay,0.0,0.01,0.0,0.0
Golden Time: Vivid Memories,PSV,2014.0,Adventure,ASCII Media Works,0.0,0.0,0.01,0.0
Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable,PSP,2009.0,Adventure,CyberFront,0.0,0.0,0.01,0.0
Dungeons 2,PS4,2016.0,Role-Playing,Kalypso Media,0.01,0.0,0.0,0.0
Tenjin Ranman: Happy GO Lucky!!,PSP,2010.0,Adventure,Russel,0.0,0.0,0.01,0.0
Pro Evolution Soccer 2010,PC,2009.0,Sports,Konami Digital Entertainment,0.0,0.01,0.0,0.0
Hoshigami: Ruining Blue Earth Remix,DS,2007.0,Role-Playing,505 Games,0.0,0.0,0.01,0.0
Carmageddon: Max Damage,PS4,2016.0,Action,Stainless Games,0.01,0.0,0.0,0.0
Getsuei Gakuen: kou,PSV,2013.0,Adventure,Arc System Works,0.0,0.0,0.01,0.0
Alone in the Dark,PC,2008.0,Adventure,Atari,0.0,0.01,0.0,0.0
Rugby League Live 3,XOne,2015.0,Action,Tru Blu Entertainment,0.0,0.01,0.0,0.0
The Cages: Pro Style Batting Practice,Wii,2010.0,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0
Zettai Kaikyuu Gakuen: Eden with Roses and Phantasm,PSV,2016.0,Adventure,Prototype,0.0,0.0,0.01,0.0
Hotel Giant DS,DS,2008.0,Simulation,Nobilis,0.0,0.01,0.0,0.0
Clive Barker's Jericho,PC,2007.0,Shooter,Codemasters,0.0,0.01,0.0,0.0
Shin Sangoku Musou 4 Special,X360,2005.0,Action,Tecmo Koei,0.0,0.0,0.01,0.0
Grand Prix Legends,PC,1997.0,Racing,Vivendi Games,0.0,0.01,0.0,0.0
Bullet Soul: Tama Tamashii,X360,2011.0,Shooter,5pb,0.0,0.0,0.01,0.0
G1 Jockey 4 2007,PS2,2007.0,Sports,Tecmo Koei,0.0,0.0,0.01,0.0
"Element Girl: Love, Fashion and Friends",DS,2008.0,Adventure,DTP Entertainment,0.0,0.01,0.0,0.0
Heart no Kuni no Alice: Wonderful Twin World,PSP,2014.0,Adventure,Quinrose,0.0,0.0,0.01,0.0
Assassin's Creed Chronicles,XOne,2016.0,Action,Ubisoft,0.0,0.01,0.0,0.0
Madagascar: Escape 2 Africa,PC,2008.0,Action,Activision,0.01,0.0,0.0,0.0
Wade Hixton's Counter Punch,GBA,2004.0,Sports,"Destination Software, Inc",0.01,0.0,0.0,0.0
MotoGP 14 ,PSV,2014.0,Racing,Milestone S.r.l.,0.0,0.01,0.0,0.0
Junjou Romanchika: Koi no Doki Doki Daisakusen,PS2,2008.0,Adventure,Marvelous Interactive,0.0,0.0,0.01,0.0
Sega Rally Revo,PC,2007.0,Racing,Sega,0.0,0.01,0.0,0.0
Superstars V8 Racing,X360,2009.0,Racing,Black Bean Games,0.0,0.01,0.0,0.0
Winning Eleven: Pro Evolution Soccer 2007,PC,2006.0,Sports,Konami Digital Entertainment,0.0,0.01,0.0,0.0
Shin Koihime Musou: Otome Taisen * Sangokushi Engi,PS3,2014.0,Adventure,Views,0.0,0.0,0.01,0.0
Farming Simulator 2014,PSV,2014.0,Simulation,Focus Home Interactive,0.01,0.0,0.0,0.0
"Horse Life 4: My Horse, My Friend, My Champion",3DS,2015.0,Action,Unknown,0.0,0.01,0.0,0.0
Heart no Kuni no Alice,PS2,2008.0,Adventure,Prototype,0.0,0.0,0.01,0.0
Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou,PS2,2007.0,Fighting,Capcom,0.0,0.0,0.01,0.0
Juggler DS,DS,2008.0,Misc,Commseed,0.0,0.0,0.01,0.0
Naruto Shippuden: Ultimate Ninja Storm Collection,PS3,2016.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0
Katekyoo Hitman Reborn! Kindan no Yami no Delta,Wii,2008.0,Action,Marvelous Interactive,0.0,0.0,0.01,0.0
Transformers: Prime,Wii,2012.0,Action,Activision,0.0,0.01,0.0,0.0
Amnesia Later,PSV,2014.0,Misc,Idea Factory,0.0,0.0,0.01,0.0
Outdoors Unleashed: Alaska 3D,3DS,2011.0,Sports,Mastiff,0.01,0.0,0.0,0.0
Razor Freestyle Scooter,GBA,2001.0,Sports,Ubisoft,0.01,0.0,0.0,0.0
Vitamin Y,DS,2008.0,Adventure,D3Publisher,0.0,0.0,0.01,0.0
Egg Mania: Eggstreme Madness,GC,2002.0,Puzzle,Kemco,0.01,0.0,0.0,0.0
Magicians Academy,PS2,2007.0,Role-Playing,Enterbrain,0.0,0.0,0.01,0.0
Memories Off #5: Togireta Film,PSP,2009.0,Adventure,5pb,0.0,0.0,0.01,0.0
Luxor: Pharaoh's Challenge,DS,2007.0,Puzzle,Funsta,0.0,0.01,0.0,0.0
The Eye of Judgment: Legends,PSP,2010.0,Strategy,Sony Computer Entertainment,0.0,0.0,0.01,0.0
Exstetra,3DS,2013.0,Role-Playing,FuRyu,0.0,0.0,0.01,0.0
Lucian Bee's: Resurrection Supernova,PS2,2009.0,Adventure,5pb,0.0,0.0,0.01,0.0
King's Bounty: Armored Princess,PC,2009.0,Role-Playing,1C Company,0.0,0.01,0.0,0.0
The Amazing Spider-Man (DS & Mobile Versions),PSP,2009.0,Action,Eidos Interactive,0.0,0.01,0.0,0.0
Smart Boy's Winter Wonderland,DS,2008.0,Misc,UFO Interactive,0.01,0.0,0.0,0.0
Captain Rainbow,Wii,2008.0,Adventure,Nintendo,0.0,0.0,0.01,0.0
DoDonPachi Daifukkatsu: Black Label,X360,2011.0,Shooter,Cave,0.0,0.0,0.01,0.0
Space Raiders,GC,2003.0,Shooter,Taito,0.01,0.0,0.0,0.0
"Shinobi, Koi Utsutsu: Setsugetsuka Koi Emaki",PSV,2015.0,Action,Idea Factory,0.0,0.0,0.01,0.0
Ishin no Arashi: Shippuu Ryuumeden,DS,2010.0,Strategy,Tecmo Koei,0.0,0.0,0.01,0.0
Dengeki Gakuen RPG: Cross of Venus Special,DS,2011.0,Role-Playing,ASCII Media Works,0.0,0.0,0.01,0.0
Muv-Luv Alternative,PS3,2012.0,Simulation,5pb,0.0,0.0,0.01,0.0
Irotoridori no Sekai: World's End Re-Birth,PSV,2015.0,Action,HuneX,0.0,0.0,0.01,0.0
Taishou x Alice: All in One,PSV,2016.0,Adventure,Prototype,0.0,0.0,0.01,0.0
Transformers: Fall of Cybertron,PC,2012.0,Action,Activision,0.01,0.0,0.0,0.0
Farming 2017 - The Simulation,PS4,2016.0,Simulation,UIG Entertainment,0.0,0.01,0.0,0.0
Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,PSP,2012.0,Action,Broccoli,0.0,0.0,0.01,0.0
Case Closed: One Truth Prevails,Wii,2007.0,Adventure,Nobilis,0.0,0.0,0.01,0.0
Slotter Mania P: Tetsuya Shinjuku vs Ueno ,PSP,2010.0,Misc,Dorart,0.0,0.0,0.01,0.0
Bomberman,Wii,2008.0,Puzzle,Hudson Entertainment,0.0,0.0,0.01,0.0
Hitman (2016),XOne,2016.0,Action,Square Enix,0.0,0.01,0.0,0.0
Micro Machines V4,PS2,2006.0,Racing,Codemasters,0.01,0.0,0.0,0.0
Who Wants to be a Millionaire: 2nd Edition,DS,2008.0,Misc,Ubisoft,0.0,0.01,0.0,0.0
Winx Club: Saving Alfea ,3DS,2014.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0
Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,PS2,2008.0,Misc,Paon,0.0,0.0,0.01,0.0
Rabbids Invasion: The Interactive TV Show,XOne,2014.0,Misc,Ubisoft,0.0,0.01,0.0,0.0
Unending Bloody Call,PSP,2012.0,Action,Asgard,0.0,0.0,0.01,0.0
Saints Row: Gat out of Hell,XOne,2015.0,Action,Deep Silver,0.0,0.01,0.0,0.0
Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna,PSP,2011.0,Strategy,System Soft,0.0,0.0,0.01,0.0
Legends of Oz: Dorothy's Return,3DS,2014.0,Puzzle,GameMill Entertainment,0.0,0.01,0.0,0.0
Snood 2: On Vacation,GBA,2005.0,Puzzle,Zoo Digital Publishing,0.01,0.0,0.0,0.0
The Land Before Time: Into the Mysterious Beyond,GBA,2006.0,Platform,Game Factory,0.01,0.0,0.0,0.0
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",PC,2010.0,Shooter,Activision,0.01,0.0,0.0,0.0
Satomi Hakkenden: Hachi Tamanoki,PSP,2014.0,Adventure,Quinrose,0.0,0.0,0.01,0.0
Shinigami to Shoujo,PSP,2011.0,Adventure,Takuyo,0.0,0.0,0.01,0.0
Naraku no Shiro,PS2,2008.0,Adventure,Nippon Ichi Software,0.0,0.0,0.01,0.0
Mystereet,PS2,2006.0,Adventure,Yeti,0.0,0.0,0.01,0.0
Samurai Shodown: Warrios Rage,PS,1999.0,Fighting,SNK,0.01,0.0,0.0,0.0
Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack,3DS,2015.0,Misc,Nintendo,0.0,0.0,0.01,0.0
Romeo Vs. Juliet,PSP,2013.0,Adventure,Quinrose,0.0,0.0,0.01,0.0
Kiniro no Corda 3,3DS,2015.0,Adventure,Tecmo Koei,0.0,0.0,0.01,0.0
Palais de Reine,PS2,2007.0,Strategy,Interchannel-Holon,0.0,0.0,0.01,0.0
Bakumatsu Rock: Ultra Soul,PSP,2014.0,Misc,Marvelous Interactive,0.0,0.0,0.01,0.0
Dragon Ball Z for Kinect,X360,2012.0,Fighting,Namco Bandai Games,0.01,0.0,0.0,0.0
Legacy of Kain: Defiance,PC,2003.0,Action,Eidos Interactive,0.0,0.01,0.0,0.0
Balloon Pop 2,3DS,2012.0,Puzzle,UFO Interactive,0.01,0.0,0.0,0.0
National Geographic Panda (JP sales),DS,2008.0,Simulation,Ubisoft,0.0,0.0,0.01,0.0
Codename: Panzers Complete Collection,PC,2016.0,Strategy,Nordic Games,0.0,0.01,0.0,0.0
Xblaze: Lost Memories,PSV,2015.0,Adventure,Arc System Works,0.01,0.0,0.0,0.0
Knights in the Nightmare: DHE Series Special Pack,DS,2008.0,Role-Playing,Sting,0.0,0.0,0.01,0.0
Trine,PC,2009.0,Action,Nobilis,0.0,0.01,0.0,0.0
DJ Max Technika Tune,PSV,2012.0,Misc,CyberFront,0.0,0.0,0.01,0.0
World Snooker Championship 2007,X360,2007.0,Sports,Sega,0.0,0.01,0.0,0.0
Norn + Nonette: Act Tune,PSV,2016.0,Action,Idea Factory,0.0,0.0,0.01,0.0
Crossroad Crisis,PS,2000.0,Puzzle,Success,0.01,0.0,0.0,0.0
Tengai Makyo: Dai Yon no Mokushiroku,PSP,2006.0,Role-Playing,Hudson Soft,0.0,0.0,0.01,0.0
The Ultimate Battle of the Sexes,Wii,2010.0,Misc,DTP Entertainment,0.01,0.0,0.0,0.0
Karnaaj Rally,GBA,2003.0,Racing,Jaleco,0.01,0.0,0.0,0.0
Akatsuki no Goei Trinity,PS3,2012.0,Adventure,5pb,0.0,0.0,0.01,0.0
Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,PS2,2008.0,Adventure,Russel,0.0,0.0,0.01,0.0
Sébastien Loeb Rally Evo,XOne,2016.0,Racing,Milestone S.r.l,0.0,0.01,0.0,0.0
The Amazing Spider-Man 2 (2014),PC,2014.0,Action,Activision,0.0,0.01,0.0,0.0
Style Book: Cinnamoroll,DS,2006.0,Misc,Namco Bandai Games,0.0,0.0,0.01,0.0
SBK Superbike World Championship,PSP,2008.0,Racing,Black Bean Games,0.01,0.0,0.0,0.0
The Treasures of Mystery Island 3 Pack - Save Mystery Island!,PC,2011.0,Puzzle,Unknown,0.01,0.0,0.0,0.0
Blazer Drive,DS,2008.0,Role-Playing,Sega,0.0,0.0,0.01,0.0
Deal or No Deal,PC,2006.0,Misc,Focus Home Interactive,0.0,0.01,0.0,0.0
Onigokko! Portable,PSP,2013.0,Adventure,Alchemist,0.0,0.0,0.01,0.0
Tour de France 2014,PS3,2014.0,Sports,Focus Home Interactive,0.0,0.01,0.0,0.0
WSC REAL 09: World Snooker Championship,PS3,2009.0,Sports,Deep Silver,0.0,0.01,0.0,0.0
Hospital Tycoon,PC,2007.0,Strategy,Codemasters,0.0,0.01,0.0,0.0
Hoshizora no Comic Garden,DS,2008.0,Adventure,D3Publisher,0.0,0.0,0.01,0.0
Hirameki Action: Chibikko Wagyan no Daiki na Bouken,DS,2009.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0
Rugby Challenge 3,XOne,2016.0,Sports,Alternative Software,0.0,0.01,0.0,0.0
Eve: Burst Error R,PSV,2016.0,Action,Red Flagship,0.0,0.0,0.01,0.0
ZombiU,XOne,2016.0,Action,Ubisoft,0.0,0.01,0.0,0.0
Time Travelers,PSP,2012.0,Adventure,Level 5,0.0,0.0,0.01,0.0
Metal Gear Solid HD Edition,X360,2011.0,Action,Konami Digital Entertainment,0.0,0.0,0.01,0.0
Mushi Bugyou,3DS,2013.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0
Real Crimes: The Unicorn Killer,DS,2011.0,Puzzle,Unknown,0.0,0.01,0.0,0.0
Agatha Christie: Peril at End House,PC,2009.0,Adventure,JoWood Productions,0.0,0.01,0.0,0.0
The Rise of the Argonauts,PC,2008.0,Role-Playing,Codemasters,0.0,0.01,0.0,0.0
Fast Racing Neo ,WiiU,2016.0,Action,Nintendo,0.0,0.01,0.0,0.0
Nintendogs and Cats Golden Retriever and New Friends,3DS,2011.0,Action,Nintendo,0.0,0.01,0.0,0.0
Ben 10 Omniverse 2,X360,2013.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0
Summer Athletics,PC,2008.0,Sports,DTP Entertainment,0.0,0.01,0.0,0.0
Imagine Figure Skater (JP sales),DS,2007.0,Sports,Ubisoft,0.0,0.0,0.01,0.0
Dramatical Murder Re:code,PSV,2014.0,Adventure,Nitroplus,0.0,0.0,0.01,0.0
Driving Simulator 2011,PC,2011.0,Racing,Introversion Software,0.0,0.01,0.0,0.0
Hyakki Yagyou Kaidan Romance,PSP,2012.0,Action,Quinrose,0.0,0.0,0.01,0.0
Prison Architect,XOne,2016.0,Action,Introversion Software,0.01,0.0,0.0,0.0
Bookworm Deluxe,PC,2006.0,Puzzle,PopCap Games,0.01,0.0,0.0,0.0
Hakuoki: Reimeiroku - Omouhase Kara,PSV,2015.0,Action,Idea Factory,0.0,0.0,0.01,0.0
E.T. The Extra-Terrestrial,GBA,2001.0,Action,NewKidCo,0.01,0.0,0.0,0.0
Mahou Sensei Negima!? Neo-Pactio Fight!!,Wii,2007.0,Fighting,Marvelous Interactive,0.0,0.0,0.01,0.0
Sweet Honey Coming,PS2,2009.0,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0
Psychic Detective,PS,1995.0,Adventure,Electronic Arts,0.01,0.0,0.0,0.0
Hanasaku Manimani,PSV,2014.0,Adventure,5pb,0.0,0.0,0.01,0.0
Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,3DS,2014.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0
Super Robot Taisen: Original Generation,GBA,2002.0,Role-Playing,Banpresto,0.01,0.0,0.0,0.0
Sugar + Spice! Anoko no Suteki na Nanimokamo,PS2,2008.0,Adventure,Alchemist,0.0,0.0,0.01,0.0
Kanokon: Esuii,PS2,2008.0,Adventure,5pb,0.0,0.0,0.01,0.0
Metal Gear Solid V: The Definitive Experience,XOne,2016.0,Action,Konami Digital Entertainment,0.01,0.0,0.0,0.0
Mortal Kombat: Deadly Alliance,GBA,2002.0,Fighting,Midway Games,0.01,0.0,0.0,0.0
Tsukigime Ranko's Longest Day,PS3,2014.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0
Original Frisbee Disc Sports: Ultimate & Golf,DS,2007.0,Action,"Destination Software, Inc",0.01,0.0,0.0,0.0
G1 Jockey 4 2008,PS3,2008.0,Sports,Tecmo Koei,0.0,0.0,0.0,0.0
Aikatsu Stars! My Special Appeal,3DS,2016.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0
End of Nations,PC,2012.0,Strategy,Trion Worlds,0.01,0.0,0.0,0.0
XI Coliseum,PSP,2006.0,Puzzle,Sony Computer Entertainment,0.0,0.0,0.01,0.0
Kyoukai no Shirayuki,PSV,2016.0,Action,Idea Factory,0.0,0.0,0.01,0.0
Worms 2,PC,1997.0,Strategy,Microprose,0.0,0.01,0.0,0.0
Grisaia no Kajitsu: La Fruit de la Grisaia,PSP,2013.0,Adventure,Prototype,0.0,0.0,0.01,0.0
Scarlett: Nichijou no Kyoukaisen,PS2,2008.0,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0
7'scarlet,PSV,2016.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0
Help Wanted: 50 Wacky Jobs (jp sales),Wii,2008.0,Simulation,Hudson Soft,0.0,0.0,0.01,0.0
Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron,Wii,2008.0,Racing,Takara Tomy,0.0,0.0,0.01,0.0
Neo Angelique Special,PSP,2008.0,Adventure,Tecmo Koei,0.0,0.0,0.01,0.0
Outdoors Unleashed: Africa 3D,3DS,2011.0,Sports,Mastiff,0.01,0.0,0.0,0.0
Real Rode,PS2,2008.0,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0
Pony Friends 2,PC,2009.0,Simulation,Eidos Interactive,0.0,0.01,0.0,0.0
Dynasty Warriors: Eiketsuden,PS3,2016.0,Action,Tecmo Koei,0.0,0.0,0.01,0.0
Metal Gear Solid V: Ground Zeroes,PC,2014.0,Action,Konami Digital Entertainment,0.0,0.01,0.0,0.0
PGA European Tour,N64,2000.0,Sports,Infogrames,0.01,0.0,0.0,0.0
Carmageddon 64,N64,1999.0,Action,Virgin Interactive,0.01,0.0,0.0,0.0
Planet Monsters,GBA,2001.0,Action,Titus,0.01,0.0,0.0,0.0
Breach,PC,2011.0,Shooter,Destineer,0.01,0.0,0.0,0.0
Bust-A-Move 3000,GC,2003.0,Puzzle,Ubisoft,0.01,0.0,0.0,0.0
Mega Brain Boost,DS,2008.0,Puzzle,Majesco Entertainment,0.01,0.0,0.0,0.0
The Longest 5 Minutes,PSV,2016.0,Action,Nippon Ichi Software,0.0,0.0,0.01,0.0
Mezase!! Tsuri Master DS,DS,2009.0,Sports,Hudson Soft,0.0,0.0,0.01,0.0
Eiyuu Densetsu: Sora no Kiseki Material Collection Portable,PSP,2007.0,Role-Playing,Falcom Corporation,0.0,0.0,0.01,0.0
STORM: Frontline Nation,PC,2011.0,Strategy,Unknown,0.0,0.01,0.0,0.0
Strawberry Nauts,PSV,2016.0,Adventure,Unknown,0.0,0.0,0.01,0.0
Plushees,DS,2008.0,Simulation,Destineer,0.01,0.0,0.0,0.0
15 Days,PC,2009.0,Adventure,DTP Entertainment,0.0,0.01,0.0,0.0
Men in Black II: Alien Escape,GC,2003.0,Shooter,Infogrames,0.01,0.0,0.0,0.0
Aiyoku no Eustia,PSV,2014.0,Misc,dramatic create,0.0,0.0,0.01,0.0
Woody Woodpecker in Crazy Castle 5,GBA,2002.0,Platform,Kemco,0.01,0.0,0.0,0.0
SCORE International Baja 1000: The Official Game,PS2,2008.0,Racing,Activision,0.0,0.0,0.0,0.0
Samurai Warriors: Sanada Maru,PS3,2016.0,Action,Tecmo Koei,0.0,0.0,0.01,0.0
LMA Manager 2007,X360,2006.0,Sports,Codemasters,0.0,0.01,0.0,0.0
Haitaka no Psychedelica,PSV,2016.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0
Spirits & Spells,GBA,2003.0,Platform,Wanadoo,0.01,0.0,0.0,0.0
Winning Post 8 2016,PSV,2016.0,Simulation,Tecmo Koei,0.0,0.0,0.01,0.0
Grand Theft Auto V,PS4,2014.0,Action,Rockstar Games,6.06,9.71,0.6,3.02
Call of Duty: Black Ops 3,PS4,2015.0,Shooter,Activision,6.18,6.05,0.41,2.44
Red Dead Redemption 2,PS4,2018.0,Action-Adventure,Rockstar Games,5.26,6.21,0.21,2.26
Call of Duty: WWII,PS4,2017.0,Shooter,Activision,4.67,6.21,0.4,2.12
FIFA 18,PS4,2017.0,Sports,EA Sports,1.27,8.64,0.15,1.73
FIFA 17,PS4,2016.0,Sports,Electronic Arts,1.26,7.95,0.12,1.61
Uncharted (PS4),PS4,2016.0,Action,Sony Interactive Entertainment,4.49,3.93,0.21,1.7
Spider-Man (PS4),PS4,2018.0,Action-Adventure,Sony Interactive Entertainment,3.64,3.39,0.32,1.41
Call of Duty: Infinite Warfare,PS4,2016.0,Shooter,Activision,3.11,3.83,0.19,1.36
Fallout 4,PS4,2015.0,Role-Playing,Bethesda Softworks,2.91,3.97,0.27,1.34
FIFA 16,PS4,2015.0,Sports,EA Sports,1.15,5.77,0.07,1.23
Star Wars Battlefront 2015,PS4,2015.0,Shooter,Electronic Arts,3.31,3.19,0.23,1.3
Call of Duty: Advanced Warfare,PS4,2014.0,Shooter,Activision,2.84,3.34,0.14,1.22
Battlefield 1,PS4,2016.0,Shooter,Electronic Arts,2.2,3.65,0.29,1.12
The Last of Us,PS4,2014.0,Action-Adventure,Sony Computer Entertainment,2.7,2.86,0.11,1.1
MineCraft,PS4,2014.0,Misc,Sony Computer Entertainment,1.89,3.13,0.35,0.96
FIFA 15,PS4,2014.0,Sports,EA Sports,0.83,4.49,0.05,0.94
God of War (PS4),PS4,2018.0,Action,Sony Interactive Entertainment,2.83,2.17,0.13,1.02
Horizon: Zero Dawn,PS4,2017.0,Action,Sony Interactive Entertainment,2.2,2.43,0.28,0.92
Destiny,PS4,2014.0,Shooter,Activision,2.53,2.13,0.16,0.94
Uncharted: The Nathan Drake Collection,PS4,2015.0,Action,Sony Computer Entertainment,2.55,2.11,0.1,0.94
The Witcher 3: Wild Hunt,PS4,2015.0,Role-Playing,Namco Bandai Games,1.48,2.82,0.28,0.81
Final Fantasy XV,PS4,2016.0,Role-Playing,Square Enix,1.81,1.53,1.05,0.68
Crash Bandicoot N. Sane Trilogy,PS4,2017.0,Platform,Activision,1.09,2.92,0.07,0.74
Monster Hunter: World,PS4,2018.0,Action,Capcom,1.03,1.06,2.17,0.42
Overwatch,PS4,2016.0,Shooter,Blizzard Entertainment,1.84,1.8,0.17,0.73
Star Wars Battlefront II (2017),PS4,2017.0,Shooter,Electronic Arts,1.7,1.99,0.12,0.73
Tom Clancy's The Division,PS4,2016.0,Shooter,Ubisoft,1.49,2.04,0.16,0.69
Tom Clancy's Rainbow Six: Siege,PS4,2015.0,Shooter,Ubisoft,1.29,2.06,0.36,0.64
Watch Dogs,PS4,2014.0,Action-Adventure,Ubisoft,1.4,2.13,0.11,0.68
Call of Duty: Ghosts,PS4,2013.0,Shooter,Activision,1.79,1.64,0.05,0.69
Assassin's Creed: Unity,PS4,2014.0,Action,Ubisoft,1.25,2.16,0.09,0.65
Destiny 2,PS4,2017.0,Shooter,Activision,1.92,1.44,0.1,0.69
Batman: Arkham Knight,PS4,2015.0,Action,Warner Bros. Interactive,1.65,1.68,0.11,0.66
Assassin's Creed Origins,PS4,2017.0,Action,Ubisoft,1.22,2.11,0.11,0.63
Far Cry 4,PS4,2014.0,Shooter,Ubisoft,1.18,2.14,0.11,0.63
NBA 2K16,PS4,2015.0,Sports,2K Sports,2.56,0.66,0.05,0.71
Far Cry 5,PS4,2018.0,Action,Ubisoft,1.44,1.73,0.15,0.62
Battlefield 4,PS4,2013.0,Shooter,Electronic Arts,1.4,1.74,0.19,0.62
Gran Turismo Sport,PS4,2017.0,Racing,Sony Interactive Entertainment,0.63,2.35,0.24,0.54
Assassin's Creed Syndicate,PS4,2015.0,Action,Ubisoft,0.9,2.06,0.08,0.55
NBA 2K17,PS4,2016.0,Sports,2K Sports,2.28,0.59,0.03,0.63
Mortal Kombat X,PS4,2015.0,Fighting,Warner Bros. Interactive Entertainment,1.94,0.94,0.0,0.61
FIFA Soccer 14,PS4,2013.0,Sports,EA Sports,0.62,2.18,0.12,0.51
The Elder Scrolls V: Skyrim,PS4,2016.0,Role-Playing,Bethesda Softworks,1.24,1.5,0.08,0.54
Watch Dogs 2,PS4,2016.0,Action,Ubisoft,0.98,1.74,0.12,0.52
NBA 2K18,PS4,2017.0,Sports,2K Sports,2.13,0.57,0.04,0.59
Resident Evil VII: Biohazard,PS4,2017.0,Action,Capcom,0.88,1.56,0.41,0.46
Madden NFL 16,PS4,2015.0,Sports,EA Sports,2.39,0.31,0.0,0.61
Madden NFL 17,PS4,2016.0,Sports,EA Sports,2.3,0.37,0.0,0.6
Middle-Earth: Shadow of Mordor,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,1.03,1.6,0.05,0.51
Assassin's Creed IV: Black Flag,PS4,2013.0,Action-Adventure,Ubisoft,1.07,1.55,0.06,0.51
Tom Clancy's Ghost Recon Wildlands,PS4,2017.0,Shooter,Ubisoft,1.07,1.35,0.22,0.47
Bloodborne,PS4,2015.0,Role-Playing,Sony Computer Entertainment,1.3,1.05,0.28,0.48
Metal Gear Solid V: The Phantom Pain,PS4,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42
Killzone: Shadow Fall,PS4,2013.0,Shooter,Sony Computer Entertainment,0.89,1.58,0.08,0.47
inFAMOUS: Second Son,PS4,2014.0,Action-Adventure,Sony Computer Entertainment,1.35,1.09,0.07,0.5
Doom (2016),PS4,2016.0,Shooter,Bethesda Softworks,0.93,1.48,0.04,0.46
Mafia III,PS4,2016.0,Action-Adventure,2K Games,0.72,1.67,0.04,0.44
Diablo III,PS4,2014.0,Role-Playing,Blizzard Entertainment,0.83,1.48,0.08,0.44
Far Cry: Primal,PS4,2016.0,Action-Adventure,Ubisoft,0.63,1.61,0.07,0.41
Need for Speed (2015),PS4,2015.0,Racing,Electronic Arts,0.59,1.66,0.06,0.41
Madden NFL 18,PS4,2017.0,Sports,EA Sports,1.73,0.42,0.0,0.47
NBA 2K15,PS4,2014.0,Sports,2K Sports,1.49,0.55,0.01,0.44
